temperature,relative humidity,wind speed,surface pressure
31.79999924,81.19,2.9,101.45
32.06000137,86.56,8.21,101.2
31.90999985,88.06,13.21,100.79
32.86999893,96.06,10.73,100.65
31.87000084,97.12,10.77,100.84
30.81999969,96.69,11.55,99.5
30.20000076,98.12,4.36,99.51
28.86000061,96.56,6.57,99.68
27.69000053,97.44,4.81,100.68
27,93.75,10.05,101.24
29.18000031,93.31,14.25,100.92
32.45999908,96.94,14.8,100.99
33.02000046,99.62,7.34,101.8
33.18000031,93.81,5.1,102.44
32.74000168,93.12,11.66,101.75
31.92000008,95.5,5.95,99.97
31.32999992,96.19,11.23,101.35
31.12000084,94.44,11.46,103.18
30.72999954,84.44,3.66,103.99
31.31999969,87.75,4.21,103.7
32.13000107,89,9.8,102.82
32.09000015,89,5.17,102.15
31.06999969,99.38,6.26,101.69
30.59000015,98.81,9.7,101.54
26.47999954,88.62,10.34,102.12
27.13999939,87.56,6.99,101.94
26.43000031,85.81,11.38,100.62
29.54000092,91.19,14.5,99.23
29.59000015,90.31,12.98,99.9
30.22999954,86.69,8.01,101.19
31.02000046,90.56,6,101.88
31.44000053,97.25,7.11,102.38
30.68000031,93.56,5.09,102.31
31.29999924,99.38,4.65,102.25
30.72999954,100,8.7,101.99
30.60000038,100,11.44,101.82
30.29999924,95.62,12.45,101.78
30.79999924,97.31,9.44,101.6
30.95999908,96.94,6.15,102.03
30.69000053,95.38,10.55,101.05
30.92000008,90.31,14.05,99.88
30.84000015,93.94,11.68,101.46
30.29999924,95.19,13.38,99.89
29.54999924,97.94,13.96,100.38
29.18000031,91.38,3.08,102.01
28.81999969,82.31,3.33,102.05
28.61000061,90.81,8.38,102.35
28.72999954,93.38,7.77,102.03
29.28000069,87.62,6.3,101.25
30.26000023,93.12,5.93,101.58
30.65999985,87.88,8.41,101.84
31,86.31,10.97,101.52
30.62000084,93.69,9.28,100.42
29.27000046,100,7.33,100.21
29.23999977,92.44,3.81,99.16
28.88999939,93.31,7.01,99.69
28.52000046,88.81,3.97,101.5
28.63999939,98.44,4.38,102.46
27.98999977,92.88,9.84,101.45
27.87000084,95.5,10.21,100.01
28.53000069,96.44,7.05,98.65
28.62999916,99.56,11.52,99.67
27.70000076,97.81,5.27,101.07
27.17000008,89.88,11.41,98.86
27.14999962,99.75,9.65,98.99
27.06999969,100,12.27,99.34
27.98999977,100,9.09,100.08
28.29000092,99.81,4.18,99.84
28.40999985,100,8.6,99.72
26.21999931,100,13.31,100.14
27.71999931,100,8.83,100.29
28.03000069,100,9.47,100.02
28.36000061,99.19,9.27,99.04
28.18000031,94.06,7.73,99.45
28.35000038,97.19,7.59,100.42
27.65999985,97,7.19,100.54
25.38999939,97.69,6.43,100.78
23.15999985,99.31,7.09,100.55
22.80999947,99.75,8.06,100.36
25.04000092,98,9.05,99.73
25.43000031,99,9.74,100.72
25.70000076,99.19,10.79,101.47
25.76000023,95.25,9.84,101.9
25.43000031,97.12,7.28,101.72
24.98999977,94.12,4.15,101.44
25.37000084,96.56,7.23,100.89
26.52000046,97,7.33,100.89
25.09000015,96.62,6.12,101.34
24.89999962,96.75,6.62,101.75
23.07999992,96.12,4.84,101.56
21.06999969,97.19,6.02,101.85
21.60000038,97.25,5.03,102.26
23.37999916,100,7.36,102.29
24.82999992,98.69,8.22,102.37
25.30999947,96.81,6.03,101.97
25.17000008,99,4.06,101.37
25.12000084,97.44,4.6,100.91
25.06999969,93.06,6.64,100.17
24.51000023,97.62,5.41,100.64
23.95000076,97.94,13.31,100.52
24.25,93.62,14.66,101.22
25.54000092,98.06,11.23,101.66
25.29000092,97.75,3.76,101.51
25.73999977,98.69,6.73,101.69
26.28000069,99.88,4.29,101.57
26.44000053,96.5,4.25,102.07
27.40999985,97.75,5.36,102.23
28.55999947,93.69,6.91,102.09
28.67000008,93,4.49,102.75
28.87999916,94.5,4.09,103.12
29.54999924,95.81,3.24,102.67
29.45000076,96.94,6.2,101.78
28.90999985,98.62,7.33,100.52
28.61000061,99.31,2.83,100.35
28.82999992,99.88,3.66,100.04
27.28000069,100,6.15,100
24.5,100,5.84,100.96
24.54999924,99.88,9.17,99.82
23.62999916,99.88,4.55,99.35
23.15999985,95.69,10.3,101
24.35000038,98.38,7.98,101.63
25.11000061,99.56,9.53,102.32
24.44000053,96.06,10.22,102.06
25.87999916,98.12,10.04,101.62
25.29000092,97.81,8.81,101.41
24.79999924,96.5,9.56,101.4
24.14999962,98.5,8.2,101.49
24.05999947,100,7.58,101.34
26.15999985,99.75,9.05,101.35
25.57999992,99.44,7.94,101.77
24.69000053,99.12,5.54,102.08
23.95000076,98.19,3.83,101.73
25.34000015,98.62,5.09,101.43
27.26000023,97.75,2.61,101.33
28.88999939,99.12,10.72,100.4
29.84000015,93.56,12.68,100.1
29.53000069,98.5,11.7,100.52
29.35000038,97.31,14.12,101.41
29.67000008,96.06,11.43,102.48
29.87000084,98.38,8.65,101.92
29.11000061,100,10.66,101.45
29.70999908,96.12,15.89,100.17
31.03000069,97.06,13.69,97.28
31.76000023,92.38,15.49,97.85
31.29999924,90.12,15.18,100.04
31.54000092,94.88,11.53,101.16
32.08000183,92,11.85,102.03
32.09000015,97.38,10.25,102.88
32.79999924,100,9.77,103.53
32.84999847,98.44,6.55,103.36
33.52000046,95.69,3.42,102.26
34.61999893,96.19,8.72,102.11
35.02999878,98.19,8.68,102.26
34.58000183,96.75,7.61,102.25
33.59999847,96.88,8.73,102.47
33.54000092,98.94,11.73,101.36
34.02999878,98.81,9.16,99.93
34.72999954,95.88,5.08,100.37
35.38999939,97.44,5.59,100.42
33.00999832,94.06,4.06,100.63
32.99000168,97.31,10.01,99.66
32.40999985,94.81,21.75,98.52
32.09999847,100,9.45,101.88
33.08000183,91.94,9.58,100.76
34.70000076,90,8.08,101.36
35.15000153,98.94,6.92,100.68
36.61000061,90.62,8.23,100.44
37.31999969,94.81,5.64,100.14
37.77000046,96.56,9.91,100.02
38.54999924,100,10.95,101.15
38.38000107,85.5,3.59,101.83
38.36000061,92.56,10.87,101.54
38.65000153,97.44,9.54,100.49
39.02999878,97.38,8.39,101.81
39.47000122,95.44,8.42,102.92
40.13999939,86.38,10.94,103.83
39.72999954,88.44,12.91,103.44
39.68000031,86.19,12.88,102.98
39.38999939,85.44,17.23,101.29
38.86999893,82.81,16.85,101.31
38.59999847,86.31,12.78,102.47
39.27000046,94,8.11,102.71
35.22999954,91,8.52,102.63
35.63000107,93.62,6.06,103.09
35.45999908,91.81,16.12,101.53
37.06999969,91.69,6.81,99.19
37.84000015,99.94,11.95,99.84
37.58000183,96.94,5.22,101.29
38.70000076,98.31,9.62,102.06
37.22000122,97.75,9.22,102.54
36.72000122,96.38,11.77,102.22
38.68000031,97.31,15.78,102.72
39.22999954,100,13.3,103.14
38.90000153,98.94,17.46,102.11
40.56999969,95.69,16.42,100.47
41.40000153,96.25,11.31,101.05
41.54999924,92.5,9.55,101.93
42.02000046,95.94,9.71,102.39
41.18000031,97.12,8.87,102.78
41.41999817,92.62,10.96,102.33
42.81999969,93.31,12.02,102.2
42.54999924,84.31,9.17,102.9
41.63000107,87.81,5.21,102.94
40.79000092,98.25,1.53,103.27
40.40000153,94.62,6.98,103.12
39.54000092,93.44,8.33,102.95
39.38000107,92,10.73,102.74
36.29000092,90.88,12.11,102.32
35.54000092,84,13.98,101.71
35.59999847,93.81,6.93,101.06
36,95.75,8.32,100.97
37.41999817,92.31,14.22,101.7
38.77999878,89.19,13.03,101.82
37.08000183,94.06,14.38,101.38
38.09999847,97.31,9.57,101.23
38.90999985,92.44,5.9,101.21
38.29999924,92.81,6.99,101.16
38.70000076,94.25,9.08,101.53
38.5,93.56,10.05,102.25
38.56000137,89.75,8.12,103.04
39.86999893,86.25,9.23,103.16
39.95999908,91.75,7.66,103.49
39.56999969,88.81,8.07,103.77
41.63999939,92.12,5.05,103.61
41.08000183,89.12,6.61,103.34
41.33000183,95.25,5.31,102.84
42.22999954,97.19,5.98,102.84
40.93000031,97.25,4.62,102.48
41.31999969,93.44,5.29,102.4
38.61999893,92.56,4.49,102.36
38.41999817,94.56,4.61,102.09
40.34999847,90.88,10.05,101.93
42.84000015,93.81,10.35,101.83
42.77000046,98,8.7,101.51
43.43999863,96.56,10.91,101.05
43.11999893,97,9.74,101.1
43.25,92.94,6.65,101.15
42.84999847,95.62,5.98,101.65
41.88999939,90.69,4.07,101.71
40.56999969,92.06,2.3,101.34
40.34000015,93.69,3.91,101.51
40.77999878,91.81,8.44,101.78
40.34000015,92.12,6.85,101.48
40.74000168,89.19,8.59,102.04
41.20999908,93.25,5.03,102.41
40.86000061,89.69,1.23,102.32
40.20999908,86.31,6.46,102.29
41.56000137,91.56,7.2,101.98
40.08000183,90.88,5.91,101.91
39.68999863,93.31,4.88,101.62
39.61999893,90.88,1.24,101.22
38.52999878,91.19,1.2,100.88
38.15999985,92.12,3.66,100.7
39.18999863,89.5,6.77,100.76
36.59000015,75,4.06,101.31
36.36000061,79.38,3.7,101.36
35.65999985,85.12,4.09,101.31
31.68000031,92,7,101.49
30.55999947,93.62,9.94,101.24
32.00999832,92.38,8.15,101.49
30.84000015,94.69,8.79,101.4
32.97999954,96.44,8.06,101.27
31.79999924,96.69,5.98,101.06
31.37999916,94.75,3.96,101.18
32.54000092,97.75,2.55,101.38
34.81999969,96.69,3.2,101.47
35.68000031,93.88,6.81,101.8
36.27000046,96.81,8.91,100.96
36.18999863,97.5,4.02,100.92
36.79999924,96.94,3.79,100.76
35.79999924,97,4.86,101.3
35.36999893,97.5,5.67,101.71
35.45999908,97.44,6.42,101.71
33.59999847,93.06,8.84,101.64
33.50999832,96.94,8.8,102.12
34.22000122,97.88,4.51,101.79
35.18000031,96.38,7.05,101.39
33.45999908,97.19,7.82,100.1
32.41999817,96.69,4.16,100.83
32.77999878,96.5,5.88,100.6
33.29000092,97.56,6.23,100.71
31.94000053,92.19,11,101.34
31.69000053,96.62,7.95,101.1
32.04999924,97.31,7.66,100.41
32.13000107,94.69,2.41,101.11
31.85000038,93.88,1.43,101.55
32.72999954,95.06,2.46,101.47
32.68000031,95.88,3.54,101.04
32.18000031,95.94,4.34,101
32.15000153,96.94,3.66,101.1
30.63999939,95.69,5.01,101.22
31.07999992,97.12,8.29,101.2
31.75,97.12,6.27,100.66
32.22999954,98.25,5.95,101.24
32.52999878,98.12,4.15,101.66
33.09000015,98,3.71,101.75
33.47000122,97.38,8.66,101.43
32.29999924,94.62,11.21,101.43
31.5,96.62,8.8,101.77
32.72999954,97.81,7.41,101.55
32.27999878,97.94,5.02,101.26
31.37999916,98.5,2.97,101.45
31.12000084,98.12,7.21,100.98
30.70999908,97.25,8.66,100.64
30.81999969,97.38,7.88,100.88
29.98999977,97,10.62,101.1
29.85000038,97.44,11.67,101.05
30.5,95.69,11.2,100.85
30.68000031,93.88,11.33,101.5
31.62000084,93.69,5.59,101.97
30.96999931,96.88,4.39,101.56
29.61000061,95.19,9.7,100.59
28.28000069,93.31,12.79,101.2
27.51000023,91.81,6.55,101.84
27.5,91.44,3.52,102.15
27.07999992,95.56,5.01,101.89
26.46999931,95.88,6.05,101.58
28.23999977,93.62,8.31,101.65
28.69000053,91.94,5.46,101.7
29.38999939,90.56,2.77,101.71
29.64999962,94.38,3.85,101.67
30.70999908,94.44,4.69,101.76
30.04000092,95.31,5.14,101.95
30.72999954,93.75,4.8,102.08
30.23999977,91.38,3.52,102.1
28.98999977,89.69,3.91,101.82
28.37000084,88.88,7.16,101.44
29.32999992,96.38,14.15,100.83
30.48999977,95.5,8.84,100.69
31.62999916,92.94,6.5,101.24
31.87000084,96.5,6.22,100.99
31.85000038,95.5,3.52,100.95
31.77000046,93.62,4.29,101.43
32.22999954,93.31,5.13,101.46
31.69000053,96.5,6.95,101.2
32.34999847,95.81,8.11,100.57
32.18999863,91.19,11.3,100.49
32.74000168,90.31,8.66,101.78
33.40999985,93.31,10.03,102
32.36999893,97.56,7.12,101.71
31.98999977,98.06,7.61,100.84
32.77000046,96.94,7.59,99.36
32.49000168,96.5,5.05,98.91
33.25,89.88,13.74,100.19
33.45000076,84.94,6.81,100.9
33.79000092,80.88,6.85,100.28
33.81999969,82.19,8.01,100.25
30.67000008,95.88,7.38,100.74
31.34000015,95.31,9.88,100.19
32.49000168,91,11.24,99.82
32.81999969,91.56,9.52,100.58
32.49000168,91.06,6.38,100.7
32.59000015,83.25,2.98,101.11
32.47999954,78.88,5.34,101.44
32.36999893,83.12,5.8,101.71
31.70999908,79.94,4.37,101.87
30.92000008,86.56,6.82,102.08
31.48999977,86.81,5.19,102.62
32.15999985,84.38,6.52,102.4
32.72999954,92,4.65,101.75
33,95.12,4.19,100.99
32.52000046,96.81,3.35,100.07
32.5,89.94,4.36,100.86
33.22999954,92,6.91,101.06
32.81999969,97.56,2.4,100.28
33.09000015,96.19,2.04,99.74
33.54999924,92.5,6.47,100.38
33.47000122,91.62,5.06,101.17
33.16999817,96.88,6.19,100.38
31.81999969,91.19,10.52,101.79
30.44000053,89.31,6.03,102.53
30.21999931,86.62,6.51,102.19
30.29999924,90.69,5.43,101.76
31.60000038,96.5,8.38,101.39
32.13000107,92.62,11.06,101.72
32.70000076,92.44,8.59,102.1
33.11999893,86.81,8.55,101.77
33.11999893,89.06,17.34,100.25
32.91999817,87.94,16.86,99.47
31.87999916,90.12,10.48,101.07
31.22999954,97.56,7.61,102.72
30.71999931,83.06,9.2,102.27
30.5,93.56,5.78,101.08
30.25,99.88,8.23,101
30.30999947,97.62,8.44,102.13
30.64999962,86.75,5.87,102.43
30.57999992,83.88,7.81,101.75
29.71999931,87,4.62,100.78
31.20000076,94.69,7.11,101.04
31.29999924,96.62,7.78,101.46
31.10000038,97.56,7.13,101.61
30.60000038,100,7.84,101.86
30.42000008,100,6.45,101.57
30.77000046,100,7.38,100.62
30.77000046,99.44,5.02,100.21
30.53000069,94.94,5.98,100.12
30.02000046,96.88,7.09,100.21
30.07999992,100,8.97,99.86
30.12999916,100,11.3,99.77
29.44000053,99.06,8.48,99.88
29.20000076,99.94,6.42,100.59
29.01000023,100,6.16,101.39
28.98999977,98.12,6.95,100.24
28.92000008,99,16.89,98.15
29.31999969,100,14.31,98.67
29.69000053,98.88,17.7,97.82
30.09000015,98,11.56,99.33
30.39999962,98.94,8.62,100.17
30.69000053,100,8.83,100.69
30.26000023,100,9.24,100.24
30.84000015,100,10.4,100.15
31.05999947,100,8.62,100.42
31.09000015,100,10.77,100.42
30.35000038,99.75,14.2,100.92
30.34000015,98,12.9,100.95
30.26000023,98.56,9.72,101.23
30.32999992,100,5.14,101.59
30.52000046,99.94,3.52,101.42
30.22999954,99.94,6.88,101.89
29.81999969,100,4.82,101.64
29.84000015,99.38,8.59,101.93
30.32999992,100,7.61,102.03
29.31999969,98.38,5.15,101.89
29.31999969,99.81,9.41,102.06
29.10000038,100,8.09,102.33
28.17000008,99.81,5.86,101.29
27.61000061,99.25,9.74,100.88
27.38999939,98.94,7.73,100.39
27.5,98.62,8.1,99.65
27.32999992,98.44,5.38,99.69
27.29999924,98.88,5.68,100.48
26.87000084,99.38,7.98,100.46
26.55999947,90.75,14.6,100.01
27.13999939,89.44,15.87,99.72
27.68000031,92.06,12.37,99.39
27.56999969,100,9.58,100.69
27.46999931,98.69,10.41,101.14
27.51000023,97,10.33,98.79
27.12999916,93.44,11.23,97.38
26.89999962,100,16.46,98.92
26.89999962,100,12.15,100.78
27.31999969,100,10.62,100.02
26.92000008,99,18.97,98.64
27.87000084,98.38,13.29,97.69
27.53000069,99.38,10.66,97.95
27.27000046,100,8.99,98.43
27.10000038,99.38,6.98,98.45
27.37999916,100,7.93,98.54
27.72999954,99.88,4.91,98.67
28.18000031,99.56,12.08,98.6
28.52000046,100,15.02,99.28
28.52000046,97.69,11.47,100.63
29.02000046,95.25,9.14,101.11
26.15999985,90.69,7.68,100.1
26.14999962,94.12,6.94,99.89
25.62000084,98.94,10.85,100.33
26.32999992,96,15.73,99.15
27.10000038,96.5,8.91,97.96
27.38999939,97.62,10.98,97.74
28.38999939,95.38,13.41,98.54
28.80999947,90.06,13.13,99.73
26.95000076,96.25,5.7,100.82
28.94000053,96.5,3.45,101.04
28.73999977,100,9.73,100.59
28.29999924,100,10.81,99.83
28.53000069,99.5,11.9,99.36
27.31999969,99.75,8.61,99.18
26.65999985,97.81,9.12,99.64
27.44000053,94.25,11.59,100.55
27.28000069,97.44,9.83,100.11
26.26000023,98.12,10.09,100.16
25.97999954,93.94,11.25,100.13
26.42000008,90.94,4.96,101.11
26.12000084,100,6.05,101.73
28.60000038,90.94,11.19,100.69
29.07999992,95.06,9.47,100.63
26.84000015,98.94,10.35,101.03
25.34000015,98.75,12.05,100.15
24.04999924,98.88,12.1,98.14
24.63999939,99.69,5.71,98.18
26.43000031,97.19,7.04,99.66
26.95000076,98.5,5.7,100.64
26.20000076,95.56,8.5,101.16
25.23999977,92.12,15.2,98.44
27.54000092,96.06,10.86,98.98
27.51000023,91.75,10.71,100.28
24.95000076,90.94,10.41,100.21
22.54999924,92.94,11.12,100.47
21.64999962,91.12,14.69,101.1
21.97999954,85.81,12.38,101.78
20.38999939,87.12,10.22,101.22
22.92000008,92.5,5.33,100.07
23.42000008,89.38,8.17,100.07
24.77000046,96,10.3,98.91
27.03000069,100,12.04,99.3
28.47999954,97.69,11.15,99.6
29.64999962,93.56,5.76,100.6
28.92000008,98.56,10.62,100.44
30.14999962,97.62,11.27,99.11
31.03000069,97.06,11.17,98.98
31.82999992,96.75,11.26,99.38
32.49000168,89.75,14.77,100.52
32.88999939,96.75,12.08,102.16
31.11000061,99.94,7.77,101.89
32.24000168,91.69,11.72,100.16
33.22999954,96.38,7.83,98.72
32.40000153,95.06,10.6,98.4
32.24000168,91.44,9.11,99.16
32.27999878,100,7.11,101.26
32.45000076,92.19,6.45,101.33
32.66999817,87.5,12.62,100.77
31.63999939,83.62,11.84,100.92
31.15999985,99.5,14.64,102.01
30.77000046,99.44,16.16,102.65
31.43000031,100,12.04,103.42
32.00999832,97.19,6.77,103.39
32.36999893,95.25,11.34,101.91
33.25,98.06,8.22,101.77
34.15000153,95.06,6.73,101.97
32.68000031,96.88,4.98,101.6
34.70000076,100,8.03,101.04
35.31999969,99.5,4.88,100.84
34.75,90.69,2.66,100.48
35.22000122,93.62,6.77,101.13
34.81999969,98.31,10.23,102.43
33.79000092,98.12,7.7,102.3
31.54000092,97,7.99,101.7
32.50999832,91.19,9.74,102.01
31.17000008,93.19,8.34,102.23
30.04999924,90.75,6.32,102.64
30.82999992,92.81,10.22,102.89
31.59000015,92.31,8.39,102.75
33.06999969,95.31,7.32,102.29
35.00999832,97.19,5.77,103.12
34.90999985,95,5.77,103.67
36.56999969,96.12,3.66,103.33
37.18000031,93.94,5.27,101.79
38.04000092,93.81,8.74,101.62
38.36000061,91.69,6.68,102.26
37.86000061,98.69,6.45,101.61
36.77000046,96.69,9.4,100.75
34.29000092,93.25,9.05,101.19
33.90000153,96.25,7.18,101.96
35.47000122,96.81,10.61,101.64
36.88999939,97.12,11.78,100.26
38.02000046,95.12,10.54,101.41
38.25,99.56,7.73,101.53
38.20999908,94.94,7.8,101.47
37.83000183,96.94,7.91,101.49
37.04000092,91.62,8.38,101.38
37.36000061,96.19,9.4,101.11
37.83000183,90.19,8.65,100.67
38.09999847,94.44,8.45,101.55
37.75,97.56,7.77,101.5
38.09000015,95.69,7.62,101.95
38.00999832,94.81,6.16,102.39
37.99000168,95.75,6.14,102.24
38.68999863,99.19,8.36,101.93
38.47999954,96.38,14.46,101.53
38.18999863,95.75,16.59,101.26
37.70999908,96.19,12.63,101.74
38.38999939,92.31,8.95,102.56
39.52000046,96.25,7.66,102.7
39.02000046,90.25,3.98,102.02
39.75,92.44,3.68,101.79
40.11999893,99.25,9.32,101.76
38.93999863,94,9.16,101.62
38.54999924,90.44,8.43,101.48
39.38999939,94.69,4.68,102.17
38.56999969,96.69,7.27,101.22
40.59000015,95.06,5.71,100.47
41.02999878,87.31,6.55,100.51
40.00999832,85.62,7.31,100.66
37.34000015,90.25,12.41,101.46
36.22999954,86.69,8.35,102.02
38.38000107,85.19,7.77,103.1
40.16999817,84.5,5.87,103.93
39.84000015,76.62,2.3,104
38.33000183,87.06,6.53,103.17
36.72000122,93.81,8.04,102.83
35.84000015,93.38,10.16,102.76
36.54000092,91.25,9.73,103.23
35.90999985,91.44,10.69,102.89
37.00999832,87.44,8.02,102.77
37.5,84.5,5.2,102.61
38.59999847,89.5,5.61,102.37
40.15000153,88.25,4.76,102.44
41.33000183,85.5,3.59,102.81
41.81999969,86.19,8.16,102.7
41.47000122,96,9.2,101.45
41.75,96.06,7.77,100.63
41.95999908,88.12,6.12,100.57
42.38999939,96.12,9.49,100.6
42.81999969,94.5,9.84,101.43
43.41999817,85.75,9.6,101.44
43.27000046,88.38,10.02,101.16
43.79999924,83.25,10.77,101.33
43.66999817,87.38,8,101.53
43.13999939,91.38,10.62,101.19
43.58000183,84.5,5.38,101.71
43.72999954,91.94,5.75,101.8
44.25,89.12,5.23,102.19
44.99000168,87.19,6.74,102.03
44.41999817,94.88,8.87,101.48
43.22000122,94.81,11.3,100.87
42.50999832,94,6.5,101.02
42.81000137,93.69,6.39,100.89
42.22999954,93.56,4.85,100.57
41.70999908,92.5,7.88,101.54
41.33000183,90.94,6.97,102.04
42.81000137,94.75,7.43,101.98
43.09000015,91.25,9.01,101.96
43.97999954,93.19,7.12,101.89
42.93000031,90.44,3.98,101.7
44.15999985,94.56,5.23,101.43
42.79999924,92.88,3.93,100.88
42.29000092,97.31,2.84,101.04
42.33000183,94.81,5.99,101.17
42.65999985,88.19,6.59,101.32
42.33000183,92.69,5.16,101.54
43.81000137,95.69,5.34,101.92
44.93999863,91.38,6.32,102.12
45.43999863,89.25,4.78,102.8
45.11000061,91.44,3.96,102.68
44.70999908,94.88,3.45,102.14
42.70000076,93.75,2.34,102.19
43.16999817,94.69,4.59,102.45
44.11999893,96,5.52,102.31
43.08000183,95.94,2.6,102.03
41.70999908,96.81,2.39,101.9
41.63999939,95.81,3.38,101.82
40.5,92.25,6.47,101.42
38.04999924,95.56,6.92,101.17
36.36000061,96.38,7.7,100.98
34.81999969,94.31,8.98,100.9
31.31999969,94.69,8.08,100.85
28.87999916,92,7.62,100.77
29.37000084,89.81,5.72,100.63
30.15999985,90.94,5.52,100.65
29.85000038,94.56,6.71,100.94
30,94.12,8.8,100.8
29.70000076,96.06,7.83,101.24
29.68000031,96.94,4.6,101.63
30.05999947,97.62,8.85,101.47
29.59000015,94.56,11.22,101.22
30.26000023,97.75,8.7,101.37
31.45000076,98.06,7.93,101.41
32.25,97.69,4.65,101.55
32.65000153,98.56,6.23,101.49
32.88999939,98.44,5.89,100.78
32.90000153,97.5,5.98,100.55
30.22999954,97.19,7.41,98.97
30.67000008,97,6.85,98.65
31.82999992,97.19,3.84,98.91
31.62999916,97.19,7.41,98.96
30.87000084,96.12,7.95,98.93
31.89999962,93.62,11.14,100.03
34.04999924,96.44,7.36,100.68
34.11999893,96.06,6.81,101
33.81000137,94.62,8.61,101.19
33.22000122,94.25,5.03,100.9
32.25999832,93.25,8.3,100.92
32.5,95.25,10.7,100.76
31.27000046,95.19,7.03,100.91
30.60000038,94.56,5.66,101.68
30.60000038,94.12,2.66,101.94
30.71999931,94.5,8.08,101.71
31.29000092,93.5,10.97,101.66
29.90999985,91.75,8.09,101.78
28.88999939,94,6.52,101.75
29.43000031,95.38,8.29,101.43
29.35000038,93.56,7.05,101.08
28.87000084,97.06,7.51,100.53
28.56999969,96.38,7.52,100.77
27.98999977,95.44,6.92,101.24
27.48999977,95.19,4.5,101.42
26.42000008,94.06,1.7,101.62
26.51000023,96.75,2.44,102.04
29.37000084,94.38,2.01,102.24
30.75,97.06,3.37,102.23
32.29000092,97.19,3.02,102.26
31.88999939,97,5.66,101.83
31.62999916,98.19,3.3,101.61
31.46999931,97.25,2.58,101.67
32.40000153,96.75,6.05,101.86
30.87000084,96.88,6.79,101.82
29.75,92.06,4.98,101.6
28.45999908,86.75,6.19,101.2
30.20999908,91,5.48,100.65
29.20999908,95.38,3.21,100.49
27.26000023,87.81,3.11,100.22
27.20000076,90.31,1.95,100.22
28.60000038,87.56,3.58,99.96
28.68000031,89.81,3.08,100
30.19000053,88.12,6.82,100.52
31.05999947,89.31,3.68,101.05
