maxtemp,10u,10v,msl,msnlwrf,r,ssr
35.29,0.875915142,2.691523119,100599.5824,-38.71777624,70.94629599,529570.694
34.69,1.922485358,2.181171064,100616.3004,-44.72759428,65.41214153,753683.4568
35.02,1.807080863,2.08580323,100576.7728,-45.50425504,64.06361279,775957.2278
35.71,1.389781453,2.593847152,100579.1703,-43.08044865,69.75197401,727925.532
35.54,1.242569795,2.357773169,100664.115,-40.437255,74.67871425,732418.7462
35.22,1.579584753,2.457667341,100608.5533,-44.22593869,80.73782482,766201.5973
35.67,1.232824996,1.689853608,100457.3061,-48.90480735,72.01738703,755716.0521
35.27,1.356617419,2.366526086,100418.0037,-44.24772818,76.4828997,781083.1727
34.23,1.604184642,1.270043292,100443.0316,-39.80973778,77.81759737,659971.0932
34.3,0.795683555,2.079793093,100443.5486,-38.70384689,77.09852612,613814.8438
34.44,1.735448664,3.470292987,100482.6717,-37.53756232,75.6208114,785224.87
34.49,1.789141975,3.041070287,100605.7221,-37.50741523,75.23844012,742794.7009
33.89,1.265196054,2.668666613,100685.8259,-37.48323786,72.89052096,638007.4842
35.22,1.410011161,2.88062511,100762.7859,-43.03139744,72.09576306,721422.4674
35.36,1.510877756,1.226008922,100855.069,-40.03260738,76.63019092,662876.2778
32.33,2.152730453,2.906239384,100868.3929,-38.5001799,81.20462322,448922.3563
34.82,1.830887776,1.312653814,100703.5383,-50.71532435,66.58048223,798237.2022
34.84,1.256103258,1.423114436,100641.3574,-58.28592606,68.7821667,808079.678
34.94,1.13287473,2.029104107,100652.4568,-65.87453642,68.79734245,805681.0916
35.61,0.312161806,2.285411719,100788.0785,-67.58844344,69.22965925,838510.7112
35.81,0.357326216,2.263784219,100869.3602,-61.82039911,75.49791664,842906.7415
36.22,0.62618045,2.014475944,100832.718,-57.05974528,73.92631397,821733.0118
36.57,0.196598716,1.186111204,100706.2923,-56.5599801,73.50629146,802986.8171
36.3,0.015130479,0.714712631,100690.1811,-54.11945849,71.95509921,813914.8602
34.85,0.103027504,-0.160579138,100748.1757,-48.54562911,77.77562393,681870.6021
35.64,0.45880957,1.113030337,100783.5274,-53.67511223,75.35975007,751086.3664
35.08,0.129477672,2.115973818,100757.3717,-50.03248772,72.50152229,769735.377
35.54,1.213775941,1.38264718,100762.2084,-48.80352107,67.68115638,745288.4038
34.23,1.337973663,0.741570899,100775.9513,-38.20935497,75.32094625,363733.246
33.04,0.185743751,-0.099458593,100784.4051,-43.34192245,74.37471899,685931.6573
34.79,-0.349691517,1.387203493,100934.735,-48.4471287,79.64411423,721509.3128
34.78,-0.113120233,1.082020428,101004.8068,-44.9308633,79.27490166,751495.7804
34.37,0.025333442,1.805260228,100957.111,-47.74847231,80.47801212,708426.6773
35,0.385274228,1.681115678,100903.8572,-48.9187367,79.98715343,758567.4753
34.93,-0.03636012,-0.03613483,100902.6335,-53.64337321,76.55464834,788919.9341
33.9,-0.582121703,0.032089966,100957.847,-52.45888099,78.56164137,757665.9376
31.38,-0.29645637,-1.031554399,101009.2578,-40.77633518,82.73165913,614100.1929
32.94,-0.021646003,-1.353329039,100926.031,-38.31223317,82.67916832,548292.0757
32.81,-0.953551836,-0.226990402,100852.6819,-48.10595913,79.24027597,636165.1215
33.36,-0.844526395,0.894791922,100836.3831,-44.5558653,83.43464216,631862.1401
33.87,-0.699305989,1.263658458,100792.9903,-49.69997424,80.04785643,636725.481
33.57,-0.494154191,1.070105069,100771.8214,-51.68331468,79.5471527,723893.4252
33.69,-0.672098089,0.417428175,100815.3434,-54.81284164,79.40183049,756146.1435
33.44,-0.366573103,-0.323242521,100831.4359,-55.7608334,79.62716157,711730.937
34.25,-0.567760019,0.043210968,100724.8115,-67.6149092,72.89628391,833295.8532
34.46,-0.515264984,1.206105027,100773.9374,-65.96000293,70.24220839,816123.2141
34.27,-1.849949949,-0.045292408,100763.6907,-62.12196954,71.71953891,761584.3182
33.73,-1.517763335,0.452170064,100876.6007,-46.14052785,81.21269134,660942.9344
33.64,-1.893669379,-0.761233126,100982.3495,-36.07368714,85.1001808,527122.4816
31.68,-2.018994889,-1.882056226,100926.8295,-34.4009712,88.19387285,536249.5169
28.56,-1.96812105,-1.168213823,100951.5134,-27.07811293,89.57232086,339114.6498
29,-2.018765807,-0.978632221,101008.082,-26.01430858,90.88948958,278271.1932
29.05,-1.540389595,-1.387201632,101071.0072,-33.77375247,89.06753505,493713.8926
30.99,-2.06634439,-2.543486039,101022.0418,-35.63680303,87.2427951,600829.3924
30.02,-2.43037341,-1.77021672,100977.0896,-31.00718457,90.11778344,445458.88
30.09,-2.021567657,-1.721476158,100904.0782,-32.74009521,89.51886956,551246.8862
29.36,-2.494657361,-0.66157876,100979.5204,-27.2030791,90.6586837,294742.8661
28.36,-1.985425556,-0.316438027,100994.7957,-20.28825129,91.67608332,241368.1118
28.48,-1.51947264,-1.543869866,100891.0462,-19.02416279,90.74488773,228436.4218
29.38,-2.130716449,-1.237487771,100933.9178,-23.90301711,90.83378113,303696.2107
29.23,-2.271601918,-1.730738663,101063.4769,-31.12399212,89.5990225,396271.3134
30.1,-1.563791208,-1.671446638,101147.375,-33.45855118,89.58230996,513793.7842
30.88,-1.567086466,-2.613899065,101153.5356,-59.20406921,80.12604036,618502.4264
31.52,-0.733227756,-2.508564295,101222.9778,-81.62524838,69.10167388,761139.7526
31.61,-0.230533601,-1.0009042,101201.0041,-88.70145765,64.00276572,833504.6957
31.98,-0.10238862,-1.545923204,101091.5069,-82.84824531,67.33076943,824044.753
31.39,-0.450399517,-3.003149108,101116.3888,-72.2585565,70.26185042,784188.9288
31.6,-0.967191029,-2.657918447,101109.1087,-70.29461765,71.89636522,765531.6472
31.96,-1.147055692,-1.92895328,101153.0186,-79.4733628,68.30000045,802757.2972
31.43,-1.140218474,-2.152557354,101161.6475,-75.82994233,70.52089472,779832.1858
31.18,-1.43495898,-2.671077799,101215.5664,-69.05649743,72.21572833,727038.4685
31.59,-1.353000467,-4.305655202,101182.0304,-64.15764454,74.80914886,744029.1458
30.95,-2.309858623,-4.679063063,101122.2992,-44.91574,77.31449242,624083.2756
29.78,-2.1461883,-2.535332636,101172.3508,-33.72758662,88.90093796,443897.731
29.18,-2.045938464,-3.420021801,101201.9506,-60.70973244,72.84480161,480083.3041
30.95,-2.063489675,-3.646983158,101211.2779,-81.5671431,68.39552123,790357.0183
31.11,-2.733343249,-3.128222906,101324.7571,-67.51581183,66.67388994,741936.5858
30.83,-2.613233761,-3.360085298,101327.0858,-60.50019522,66.46027684,688214.45
30.4,-2.545742661,-3.627753717,101186.4273,-61.48997503,66.46325436,695778.2687
30.62,-3.02563434,-4.104293131,101106.9218,-51.50004423,67.71285257,668883.0829
29,-3.512574697,-3.788138943,101097.0107,-27.37530556,89.57433789,413051.0807
28.16,-4.386998554,-2.076239106,100978.2987,-18.71821456,91.02222937,334087.9568
28.06,-4.639940395,0.706649155,100943.7809,-23.33698802,91.52831185,326137.4694
28.23,-3.019660585,1.163194747,101001.9069,-23.21550419,92.94974181,282541.0908
28.87,-2.1808678,-0.074129088,100989.4586,-29.11687229,88.04225941,357980.7737
29.59,-2.084864794,-1.421883569,101004.246,-29.32979235,86.93543812,461922.2819
30.44,-2.254967036,-0.63431582,101043.7423,-38.15244363,79.22370751,523059.3586
30.75,-1.506714531,-0.351030037,101063.208,-58.46660963,77.8701362,661015.3055
30.97,-0.466100449,1.018696666,100931.9018,-57.71452422,81.59506263,609216.1744
31.04,-0.521062522,1.148086971,100852.511,-60.43970205,78.47519723,674877.4816
31.24,-1.247816557,-0.151916147,100999.7554,-64.01954499,77.84069717,648490.9617
31.15,-1.147954399,-1.710594962,101104.9121,-68.82626517,77.9235875,689219.375
30.53,-1.864681687,-2.017816378,101116.5973,-67.15892198,70.51873362,669819.7724
30.54,-2.47315889,-3.650850029,101112.6383,-63.33869826,64.60215985,676595.7794
30.06,-2.138699078,-3.014075267,101111.8961,-35.2217084,83.00458252,484868.0708
31.08,-2.25790986,-2.281602938,101108.6313,-33.26344078,89.22591994,530468.0963
31.4,-1.658490209,-1.91296122,101127.7488,-47.26174102,85.44273976,567526.2587
31.11,-2.133148244,-1.931186473,101164.3389,-57.3293777,81.93872615,633264.0726
31,-2.235759386,-3.526105964,101222.0771,-69.17877722,74.36021558,695850.6399
30.45,-2.154400011,-3.895287246,101257.9355,-61.46679262,74.37812873,680966.9967
30.16,-2.479079781,-3.934615424,101291.6653,-44.11410591,79.36317074,605217.1516
28.66,-3.063485745,-3.361569097,101324.9051,-43.5208151,83.97040379,511314.5554
29.93,-2.486357542,-2.998457904,101350.2874,-52.51997114,65.42650086,489714.8699
29.54,-2.227477189,-3.808882159,101367.7204,-59.01264014,62.08937249,611337.6829
28.73,-2.285293977,-3.776028742,101372.3299,-58.70360757,66.19719848,609791.0081
29.03,-1.594488205,-4.261291098,101292.7765,-56.90910931,69.11843444,574934.9962
28.42,-2.546429907,-3.857832552,101248.875,-57.44767768,69.3977451,518857.6966
29.29,-2.895039942,-3.940370767,101259.6179,-55.10884032,64.09026641,572437.1579
28.59,-2.477476206,-3.889801684,101223.2488,-58.79146197,64.26978209,586051.2043
27.46,-1.441954794,-3.842664824,101169.2653,-48.23968088,67.55653273,451227.8942
29.74,-1.741294564,-4.116822993,101068.6076,-66.4128063,72.93431933,620541.225
30.04,-1.047722185,-4.759188231,101097.3818,-74.75220863,72.9980959,669340.055
29.74,-0.206832419,-4.323325903,101081.723,-82.40151115,73.65790489,665154.935
29.46,0.555746526,-4.239094059,101037.5255,-86.2147702,68.2891469,680962.8612
31.23,0.733866641,-7.092350382,100886.3721,-45.41331628,66.40111062,608202.9784
28.05,-5.485676128,-7.680084824,100752.1305,-13.06259999,88.13513885,103205.3902
25.67,-4.675536223,0.011901302,101214.7324,-24.7387781,84.22714292,133014.0315
28.88,-2.129747256,1.587261619,101286.5138,-33.14772768,90.11086791,518253.9145
29.97,-1.16696821,1.222681614,101212.2265,-35.40288944,89.3061209,545376.5524
30.89,-1.052638639,-0.61761933,101211.2571,-43.68179859,85.86309845,610802.1364
31.46,-1.310038769,-1.023430972,101196.5281,-47.10682675,87.29869565,621000.2649
31.29,-1.753435913,-0.956045496,101275.1913,-51.2135971,85.24872067,601369.0744
31.57,-1.639441154,-1.064962368,101411.4738,-55.3472312,85.93177352,593029.8507
31.19,-1.583615618,-0.538288519,101489.3031,-68.23944156,80.21450154,685443.669
30.85,-1.133804176,-0.447926634,101590.9741,-65.11677978,75.12020373,658660.1416
30.77,-1.354533555,-0.85477244,101467.7485,-59.19541311,76.59494092,668457.1271
31.4,-2.265557676,0.939680601,101319.4013,-48.30067154,85.2861798,588077.5965
31.2,-2.333929861,1.640768324,101283.2031,-55.1843573,81.81405448,593503.3647
29.59,-2.359128888,-0.262361782,101374.2479,-45.43291687,75.02799664,519781.9795
29.82,-1.690667428,-2.847245256,101408.9012,-49.71280914,81.56274213,572495.0547
29.8,-2.502481394,-3.413741882,101442.0931,-59.45201164,73.6851348,610250.0479
29.38,-2.004545098,-3.530002811,101392.8525,-78.34986123,59.86838216,726372.6538
28.86,-1.450131262,-2.472983085,101278.3164,-82.43653352,58.99769748,750619.0556
29.47,-0.782374669,-1.326545711,101136.4153,-89.96733708,63.29819787,747943.3909
29.94,-0.413217736,0.434469387,101052.0252,-91.05462235,65.55318957,759400.7773
30.45,-0.285989082,1.764073553,100975.9179,-93.8562126,73.05514904,798884.407
30.87,-0.42562341,2.056172205,101050.2135,-86.90069119,73.3313381,780535.2198
30.58,-0.866112974,0.435383646,101145.7197,-85.83171308,73.20671445,784124.8287
30.54,-1.546187133,-1.130324481,101244.7138,-81.02966918,73.46326148,761038.433
30.26,-1.922974262,-1.202101403,101382.833,-77.19054134,69.34189257,771317.2035
29.78,-1.961812482,-1.157392579,101376.9289,-67.69341104,63.22760182,714404.534
29.63,-1.860329128,-1.684096403,101310.1636,-78.51621747,66.06964534,749707.1793
29.84,-1.842460727,-1.128525936,101312.1629,-71.87997666,63.54951023,715860.2279
30.43,-2.233028023,-1.065591858,101267.6714,-65.84379236,69.24435476,653242.6444
30.71,-2.709201524,-0.127950539,101258.8465,-72.7278761,70.28643898,730812.1067
30.74,-2.688073109,-0.517800097,101199.7595,-76.33368732,70.83382254,747928.9168
30.5,-2.881347883,-0.812281821,101215.0931,-73.52035661,65.03721404,713697.3646
30.51,-2.72224158,-1.777785596,101340.4618,-61.38719633,68.51188466,651518.1433
29.87,-2.850774239,-2.987741575,101431.1042,-71.26539384,69.44913134,763166.1447
30.46,-2.158981652,-3.225224418,101404.8338,-72.19826231,70.92430075,708652.0618
30.42,-2.994408692,-3.420006813,101478.6686,-66.70771054,70.9651216,746719.2847
30.48,-2.714858089,-3.056101262,101437.0042,-62.71336994,72.27705565,709431.6024
30.46,-1.917476292,-2.181978548,101386.8817,-75.71353276,69.17174167,778670.1119
30.95,-1.779216456,-1.784814908,101350.2603,-72.69454515,69.46694844,780626.2007
31.36,-2.291902113,-0.895839211,101245.8687,-54.11219533,74.2235858,586495.77
32.13,-1.856276138,-0.699078418,101196.3675,-70.68842027,77.81558034,773899.8195
32.15,-1.482572806,0.3460859,101101.0239,-71.88922973,76.93413816,795944.0708
32.17,-1.626048665,-0.127410976,101107.0761,-64.03068847,76.47569602,666302.5346
31.99,-1.799728112,0.650159863,101140.1096,-70.12179421,74.93242783,762744.3242
31.73,-2.355393088,-0.33628197,101219.8172,-62.60899931,72.9528568,636636.5678
31.94,-2.288642099,0.444736079,101242.5539,-71.93350517,71.18699492,779459.9914
32.07,-1.95960977,-0.399156096,101334.9204,-79.26581549,73.05020252,795855.1576
32.46,-1.366058145,-0.169886607,101288.8258,-75.80536698,76.25689627,782239.0434
32.7,-0.810357925,1.539120571,101106.9927,-78.11962898,78.90151096,797372.8839
32.88,-1.678755161,1.640903215,100984.7887,-72.67653649,77.49914673,798809.9682
32.92,-2.043171858,-0.543519287,101151.7135,-78.322699,76.36250221,795431.2694
32.24,-1.631458525,-1.940179197,101271.2781,-81.28965055,76.70520524,837844.8968
32.61,-1.106754871,-0.598269986,101218.877,-91.55717339,77.0111695,868493.0433
33.86,-0.47452362,0.917213779,101068.9328,-91.64333636,74.72217644,857682.8618
33.87,-1.148165859,-0.081712952,100964.9915,-89.86167301,77.08493518,886457.6295
33.12,-1.018188221,-0.727300582,101016.369,-80.49289172,79.156137,831000.6541
33.7,-0.841936006,-0.991162082,101011.9451,-92.17792492,70.42681467,858141.9016
34.25,-0.351453687,0.428714043,100945.2569,-104.7631921,61.18046028,906570.605
33.62,-0.78082396,-1.49085776,100887.3707,-106.6063436,53.77623072,890034.832
33.86,-0.996231586,-1.670982014,100872.429,-102.6846346,59.1226573,909694.9709
33.81,-1.012655008,0.051139552,100903.3423,-97.96974864,68.82615717,923650.1955
34.63,-0.055373932,2.507876714,100734.8039,-75.81591349,78.6891465,872200.5138
35.69,-0.130971012,3.960246547,100674.2241,-70.85995026,80.74642121,876813.6574
35.26,-0.567002287,4.230732687,100744.5502,-69.14614274,80.54495831,844594.023
35.4,-0.011143472,4.873967222,100685.1192,-66.77039261,80.43474202,808888.1672
36.62,0.268266159,4.265894236,100659.5743,-71.97648716,76.23014661,874222.7704
35.39,-1.024725871,2.944893108,100822.1627,-71.87868322,80.89193553,890818.5081
34.76,-0.911929387,2.359226992,100899.8857,-63.43481077,82.32758075,778626.6893
35.16,-0.219079498,2.352737244,100779.8958,-87.35608144,78.05844037,844831.814
35.61,-0.025240829,3.751780225,100602.6137,-84.13263087,74.8914629,912327.2127
36.36,-0.461888863,2.880040583,100603.8771,-74.78693251,74.37231776,843262.3939
35.94,-1.271764443,1.246976956,100604.661,-75.83611104,79.95353626,858667.1094
34.83,-1.556213879,1.29831042,100740.068,-81.46585682,77.06370833,876189.1978
34.13,-2.567188266,-0.327813822,100977.3689,-69.33946222,71.49343943,866369.4671
32.59,-2.706311565,-1.64909972,101163.3445,-45.16238899,75.26048337,586814.203
34.03,-3.106852742,0.489549818,101195.0916,-54.32063811,79.43722456,802455.4062
34.59,-1.785031616,1.166567018,101204.1355,-60.43403081,78.21951464,811869.8584
34.9,-1.795075984,1.098701931,101205.9284,-62.87256251,78.79580897,803600.938
35.07,-1.259094443,2.203772776,101143.4619,-73.27052377,79.02008351,863410.521
35.43,-0.418574732,3.036169253,101094.3193,-80.78182624,77.87565902,891190.7026
35.63,-0.13260983,3.401903324,101081.6771,-88.21104504,78.25025034,929584.6295
36.19,0.397908985,4.227390391,101011.1842,-93.1746694,74.31963485,945566.2464
37.13,0.216511234,4.527312713,100952.5141,-88.19890661,72.528368,947607.1128
36.19,-0.024676935,4.224108047,100924.8406,-77.31948732,77.26882109,920492.7458
35.94,0.042021189,4.011669939,101002.23,-86.42331247,75.89085332,946079.0476
35.94,-0.208911779,3.055128912,101086.1761,-93.1318864,74.03931569,943463.3477
36.22,-0.341796997,2.337299735,101108.4083,-103.9377786,69.69141508,974907.5769
35.29,-0.962891335,1.944437614,101144.9358,-97.15438419,72.8056136,970805.1667
34.88,-1.438677159,1.465889825,101196.847,-88.31183384,72.26327261,939658.6931
34.8,-1.797895455,0.881302836,101274.5596,-79.03498626,72.11617348,902819.7119
35.28,-1.282795626,1.899264166,101318.5007,-59.09969858,79.67518609,739066.5529
36.12,-0.282799555,2.899629732,101165.7149,-73.52035661,76.0764201,853462.5901
37.38,-0.646194194,3.848317114,100968.2355,-76.71933132,78.26523399,956626.6253
35.74,-1.493586367,2.84496896,101079.6486,-64.04372236,76.9864849,810383.1483
34.96,-1.629202948,1.914641723,101136.1026,-68.39027652,75.89503146,858044.7175
35.15,-1.230811619,2.635393536,101232.5407,-73.5849291,75.20607158,884664.8929
35.91,-0.219255715,2.850454522,101255.1169,-80.45438702,74.24466857,888304.1277
36.4,0.264741819,4.243142646,101115.5528,-85.06102204,77.28884732,938600.0067
38.03,-0.277742128,4.233310601,100893.7272,-85.03107394,73.18990587,959490.455
36.85,-0.875787286,3.958133257,100871.5117,-70.14627007,77.26834085,907610.6817
36.46,-1.144095247,3.758989392,100832.5825,-65.93323868,78.25687772,867339.2405
36.67,-1.182774872,4.212507434,100851.3685,-65.31119371,77.83479015,862327.0216
36.6,-0.772947061,4.46617718,100937.8393,-61.10950479,77.16263886,862959.7522
37.18,-0.690336545,4.33991934,100904.245,-70.45231779,75.522121,900172.9957
37.09,-0.952882211,3.612962548,100840.8841,-69.98608254,76.71317731,894474.2848
36.7,-0.543283483,3.516575538,100802.0779,-66.40753305,78.29289612,861669.4781
36.62,-1.352418951,2.797772149,100819.9383,-76.51546534,73.42119199,905501.5798
36.27,-1.353670091,2.271967597,100955.2952,-65.5298845,73.17982072,880128.2559
36.61,-1.145434496,1.872795582,100910.4827,-75.61592782,73.34526521,883767.4907
37.48,-0.540358281,3.006493265,100781.3051,-74.72753377,76.92342869,932444.3237
38.03,-0.486136319,3.636673363,100589.1814,-72.73872109,76.18279442,933761.4786
